ID;Fecha;CUEST_ID;Estado;P0;P0_ccaa;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10R1;P10R2;P10R3;P10R4;P10R5;P10R6;P10R7;P10R8;P10R9;P10R10;P10R11;P10R12;P10R13;P10R99;P11R1;P11R2;P11R3;P11R4;P11R5;P11R6;P11R7;P11R8;P11R9;P11R10;P11R11;P11R12;P11R13;P11R99;P12;P13;P14_20P14;P14_20P15;P14_20P16;P14_20P17;P14_20P18;P14_20P19;P14_20P20;P21;P22R1;P22R2;P22R3;P22R4;P22R5;P22R6;P22R7;P22R9;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38R1;P38R2;P38R3;P38R4;P38R5;P38R6;P38R7;P38R8;P38R9;P39;P40;P41_55P41;P41_55P42;P41_55P43;P41_55P44;P41_55P45;P41_55P46;P41_55P47;P41_55P48;P41_55P49;P41_55P50;P41_55P51;P41_55P52;P41_55P53;P41_55P54;P41_55P55;P56;P57R1;P57R2;P57R3;P57R4;P57R5;P57R9;P58;P59R1;P59R2;P59R3;P59R4;P59R5;P59R6;P59R7;P59R9;P60R1;P60R2;P60R3;P60R4;P60R5;P60R6;P60R7;P60R8;P60R9;P60R10;P60R11;P60R12;P61;P62_68P62;P62_68P63;P62_68P64;P62_68P65;P62_68P66;P62_68P67;P62_68P68;P69_75P69;P69_75P70;P69_75P71;P69_75P72;P69_75P73;P69_75P74;P69_75P75;P76;P77;P78;P79;P80;P81;P82_90P82;P82_90P83;P82_90P84;P82_90P85;P82_90P86;P82_90P87;P82_90P88;P82_90P89;P82_90P90;P91_95P91;P91_95P92;P91_95P93;P91_95P94;P91_95P95;P96_100P96;P96_100P97;P96_100P98;P96_100P99;P96_100P100;P101_103P101;P101_103P102;P101_103P103;P104;P105_111P105;P105_111P106;P105_111P107;P105_111P108;P105_111P109;P105_111P110;P105_111P111;P105_111P112;REC_depender;REC_trabajar;REC_paro;REC_poderadquisitivo;REC_menoshobbies;REC_recortebasico;REC_estadoanimico;PONDE;TODES;P1_EDAD;P2_SEXO;P3_ESTUDIOS;P4_ACTIVIDAD;P6_CLASESOCIAL;P8_IDEOLOGIA;P9_RELIGION;REC_vacaciones;REC_ahorrar;REC_gastosimprevistos;REC_caprichos;REC_temperatura;REC_ordenador;REC_facturas;carencia;CarenciaMaterial;P7rec;P56rec1;P56rec2;P80rec1;P80rec2;P81rec1;P81rec2;P81rec3;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P41_P55;VAR00001;VAR00002;VAR00003;VAR00004;P41_P55rec
3cd88b4c-8544-9be0-a97c-bff384472fd2;2023-02-01 16:19:19;4550852;FINALIZADO;30;C. Madrid;27;1;4;1;1;3;5;5;0; ; ;3; ;5; ; ; ; ;10; ; ; ; ; ; ;3; ;5; ; ;8; ; ; ; ; ; ;2;3;2;8;7;4;3;5;3; ;1;2; ; ; ; ; ; ;2;2;3;3;2;3;5;6;3;3;2;2;2;4; ; ; ; ; ; ; ; ; ; ;3;2;3;4;5;3;6;5;4;2;2;3;2;4;4;0;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;7;3;4;6;5;3;2;10;4;7;8;8;5;5;8;1;2;1;2;1;0;3;0;0;0;0;0;2;1;10;8;9;10;10;1;1;1;1;1;10;99;99;5;2;2;2;2;1;2;1;2;1;3;3;2;1;2;1;1,018018018;0;3;2;2;1;2;2;1; ; ; ; ;1; ; ;6;3;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2;1;1;1;1;2;2;1;1;0; ; ; ; ;1
720514ab-4b6d-05c4-749b-202e4946c04b;2023-02-01 16:19:20;4550853;FINALIZADO;33;Región de Murcia;28;2;7;1;1;4;4;10;10; ; ;3;4; ; ; ; ; ; ; ; ; ; ; ;2;3;4; ; ; ; ; ; ; ; ; ; ;3;1;5;7;4;5;6;5;0; ;1;2; ; ; ; ; ; ;1;3;2;3;2;2;6;6;3;1;2;2;2;3;9; ; ; ; ; ; ; ;8; ;3;2;5;4;3;7;6;3;5;6;7;7;5;6;5;7;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;1;1;2;2;3;3;1;1;3;1;2;3;2;2;10;2;2;2;2;1;0;1;1;1;0;0;0;1;1;1;2;2;2;1;1;1;1;1;1;1;10;10;2;1;1;1;1;1;1;1;2;2;3;2;2;2;2;1;,738028169;0;3;1;3;1;3;3;3;1;1;1;1;1;1; ;1;1;1;1;1;2;2;1;1;1;2;2;1;3;2;1;2;2;3;3;2;2;2;3;2;4; ; ; ; ;3
3978f9d0-dc8c-f5db-09e0-cd530ea4874f;2023-02-01 16:01:12;4550854;FINALIZADO;45;Canarias;18;2;6;5;3;2;3;1;1; ; ;3; ;5; ; ; ; ;10; ; ; ; ;1; ;3; ; ; ; ; ; ;10; ; ; ; ;2;2;3;5;3;9;8;5;5; ; ;2; ; ; ; ; ; ;2;4;3;3;3;3;2;5;3;3;4;3;2;9; ; ; ; ; ; ; ; ; ; ;3;5;8;4;9;4;8;5;4;6;3;7;5;10;6;5;3;4; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;2;4;3;5;6;8;8;3;6;2;8;4;4;10;9;4;4;2;4;3;4;0;0;0;0;0;5;0;6;0;6;9;5;9;4;1;4;5;2;3;1;5;5;4;1;2;99;2;1;99;1;1;1;2;1;3;3;2;2;,738028169;0;1;1;3;4;1;1;1;1; ; ; ;1; ;1;2;2;2;0;4;3;3;0;3;4;3;2;3;2;3;2;2;2;1;3;2;3;2;2;1;5; ; ; ; ;3
76ad94e9-36fb-8296-dcd9-a086f5f92708;2023-02-01 16:03:19;4550855;FINALIZADO;5;Asturias;23;2;7;2;3;3;5;5;1; ; ;3;4; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ; ; ;2;2;3;4;4;7;1;3;5; ; ; ; ; ;5; ; ; ;4;3;3;2;3;2;3;4;2;4;3;3;2;3;3; ; ; ; ; ;6; ; ; ;3;4;6;3;2;2;7;1;4;3;2;1;4;1;5;5;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;4;4;1;2;3;3;2;10;10;6;8;7;3;5;9;5;3;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;2;99;1;1;1;1;1;2;2;3;1;1;2;,738028169;0;2;1;3;3;2;2;1;1;1; ; ;1;1;1;1;1;2;1;1;3;3;0;3;4;2;1;1;1;3;1;2;1;1;1;2;1;2;2;1;1; ; ; ; ;2
4d2384b0-e305-92ad-5280-b0086c0f712f;2023-02-01 16:07:09;4550856;FINALIZADO;30;C. Madrid;22;1;7;3;4;1;4;99;10; ;2; ; ; ; ;7; ;9; ; ; ; ; ; ; ;3; ; ; ; ;8; ;10; ; ; ; ;3;1;7;10;10;8;3;9;10; ; ; ;3; ;5; ; ; ;3;3;3;2;2;2;1;5;2;1;4;1;3;2;2;1;2; ; ; ; ; ; ; ;3;1;0;6;4;10;1;2;10;8;4;8;0;5;6;0;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;2;0;10;8;6;8;0;2;7;6;4;9;8;6;3;7;2;4;2;2;1;0;10;5;0;2;0;0;0;0;7;0;5;3;9;1;1;1;3;1;9;4;10;2;1;2;1;2;1;2;2;1;3;3;3;3;1;3;3;,738028169;0;2;2;3;3;1;9;3;1; ;1; ;1; ;1;4;2;1;1;1;2;2;1;1;1;1;2;2;3;1;1;3;3;2;3;1;2;2;1;3;5; ; ; ; ;3
0b0ff5c4-fc44-f948-7ef4-c124f56bae5b;2023-02-01 16:04:26;4550857;FINALIZADO;8;Cataluña;22;2;6;4;3;3;2;5;1;1; ;3; ; ; ; ; ;9; ; ; ; ; ; ; ;3; ; ; ; ; ;9; ;11; ; ; ;2;3;7;7;6;7;9;7;8;3;1;2; ; ; ; ; ; ;3;2;2;2;2;3;1;4;3;3;2;3;2;3;9; ; ;3; ; ; ; ; ; ;2;3;8;8;5;6;8;7;8;8;5;8;6;5;6;5;7;4; ; ; ; ;5; ;5; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;10;8;6;5;6;7;3;3;3;5;3;1;3;3;4;3;3;3;3;2;0;6;1;3;3;1;3;1;2;3;3;2;5;3;1;1;1;1;1;4;3;6;3;2;2;1;1;1;1;2;1;3;3;2;3;3;3;3;,738028169;0;2;1;3;2;2;2;1; ; ;1;1;1;1;1;3;2;1;0;4;3;3;0;2;2;3;3;2;2;3;3;3;3;2;3;2;2;2;2;3;8; ; ; ; ;4
98597a10-3e1e-6a47-2820-4e723b12678f;2023-02-01 16:26:19;4550858;FINALIZADO;48;C. Valenciana;28;1;6;1;4;3;4;4;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;10; ; ; ; ;2;2;4;4;3;4;4;2;4; ; ; ; ; ;5;6; ; ;1;2;2;1;2;2;2;2;2;2;5;2;2;2;2; ; ; ; ;5; ; ; ; ;2;2;6;5;6;7;4;4;5;4;4;6;6;2;8;7;4;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;7;5;5;2;8;7;6;5;6;8;5;6;7;6;6;2;2;2;2;2;0;0;0;8;0;3;0;8;2;9;8;8;9;8;1;1;1;4;3;8;7;8;3;1;1;1;1;1;1;99;1;2;2;1;2;2;1;2;,738028169;0;3;2;3;1;2;2;1;1;1;1;1;1;1;1;0;1;1;0;2;2;2;0;2;2;2;2;2;3;2;2;2;2;2;2;2;1;3;3;2;3; ; ; ; ;3
427ff0b6-9752-fe6f-0e86-c4541750c529;2023-02-01 16:10:21;4550859;FINALIZADO;42;Andalucía;20;1;5;2;3;2;2;5;0; ; ;3; ; ; ;7;8; ; ; ; ; ; ; ; ;3; ; ;6;7; ; ; ; ; ; ; ;2;3;8;6;3;5;7;99;7;2;1;2; ; ; ; ; ; ;9;2;9;2;2;9;6;6;9;3;2;1;9;3;1; ;2;3; ; ; ; ; ; ;3;2;3;5;6;3;6;5;3;3;4;3;2;5;99;0;7;2; ; ; ; ;5; ;2;1; ;3;4;5;6; ; ; ; ; ; ; ; ;7; ; ; ; ; ;3;5;1;8;8;5;6;0;6;5;6;6;4;8;4;5;2;4;4;2;3;0;0;0;6;0;0;0;0;0;5;0;8;0;0;1;1;1;1;2;6;1;4;4;1;99;1;2;99;1;1;99;3;2;1;2;3;9;3;1,018018018;0;2;2;2;3;1;2;1;1; ;1; ; ;1; ;1;1;1;0;2;2;2;0;3;3;1;2;2;1;2;2;1;1;2;1;1;2;4;1;3;1; ; ; ; ;2
a918f0a8-1439-e53d-6998-c433583f1e5b;2023-02-01 16:03:04;4550860;FINALIZADO;8;Cataluña;28;2;7;2;5;3;2;3;99; ;2;3; ; ; ; ; ; ;10; ; ; ; ;1; ;3; ; ;6; ; ; ; ; ; ; ; ;9;2;6;5;6;5;6;6;5;2; ; ; ; ;5; ; ; ;2;4;2;99;3;2;3;2;2;3;3;3;2;3;9; ; ; ; ; ; ; ; ;9;2;1;9;6;6;6;7;7;5;5;7;6;6;6;7;7;4;3; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ;9;9;7;7;7;7;8;8;6;6;5;5;7;7;6;4;3;3;2;3;3;1;0;0;0;0;0;0;5;0;10;9;10;7;8;1;1;1;3;1;8;10;10;2;99;2;1;2;1;2;2;1;2;2;2;2;2;2;2;,738028169;0;3;1;3;3;2;1;9; ; ;1; ;1; ;1;4;2;2;0;3;3;3;0;3;3;3;2;2;2;3;3;2;2;3;2;2;2;3;3;2;6; ; ; ; ;4
b0b3737e-e6a4-7cb9-c24e-4798fbc97c9d;2023-02-01 16:27:16;4550861;FINALIZADO;48;C. Valenciana;28;1;7;1;4;3;4;4;2; ; ; ; ; ; ; ; ; ;10;11; ; ; ; ; ; ; ; ; ; ; ;9; ;11; ; ; ;3;2;2;3;4;4;3;3;4; ; ;2; ; ; ;6; ; ;1;2;2;2;2;2;2;2;2;2;5;2;2;2;2; ; ; ;4; ; ; ; ; ;2;2;4;3;4;5;3;5;3;4;5;3;6;4;4;2;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;8;3;5;1;8;4;6;3;5;6;4;4;5;5;8;2;2;3;2;1;0;0;0;4;0;3;0;7;0;9;9;8;9;9;1;1;1;3;3;9;8;7;3;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;,738028169;0;3;2;3;1;2;2;1;1;1;1;1;1;1;1;0;1;1;0;2;2;2;1;1;1;2;1;2;2;1;2;1;2;2;1;2;2;2;1;1;0; ; ; ; ;1
8c0f788e-7eff-7737-7ebe-4c2445f32c11;2023-02-01 16:10:59;4550862;FINALIZADO;33;Región de Murcia;16;2;3;5;2;4;2;99;7; ; ;3;4; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ;6; ;8; ; ;11; ; ; ;3;3;10;7;5;99;10;8;8;3; ;2;3; ; ; ; ; ;4;3;2;1;3;2;6;6;3;3;2;2;2;3;9; ;2;3; ; ; ; ; ; ;1;1;10;10;9;7;10;9;9;7;4;9;8;8;5;2;8;3; ; ; ; ;5; ;5; ; ;3; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;10;9;10;9;9;9;8;10;7;6;4;8;7;8;6;4;3;4;3;2;0;9;5;0;0;0;0;8;6;0;6;8;9;9;1;1;1;3;1;10;10;10;3;2;2;2;1;2;1;2;2;3;3;2;9;3;3;3;1,278846154;0;1;1;1;4;3;9;3; ; ; ;1; ;1; ;6;3;2;0;3;3;3;0;2;2;3;3;3;3;3;3;3;3;2;3;3;3;2;1;3;12; ; ; ; ;4
e262bbeb-3550-a120-13db-8f49d551af75;2023-02-01 16:10:34;4550863;FINALIZADO;8;Cataluña;25;2;7;8;2;3;4;7;9; ; ; ; ; ;6; ;8; ;10; ; ; ; ; ; ;3;4; ;6; ; ; ; ; ; ; ; ;3;2;5;10;0;4;5;0;0; ; ;2;3; ; ; ; ; ;2;3;3;2;4;2;6;5;1;3;4;3;1;4; ; ; ; ; ; ; ; ; ; ;2;1;3;8;7;6;6;0;0;0;5;4;0;9;10;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;3;10;10;0;5;10;5;0;6;0;5;0;10;0;7;0;2;3;5;3;2;0;5;0;0;0;0;0;0;0;10;10;0;10;10;1;1;1;5;1;10;10;10;4;1;2;2;1;1;2;1;2;2;3;1;2;2;1;1;,738028169;0;3;1;3;5;2;3;3;1; ; ;1;1; ; ;4;2;3;1;1;3;3;0;2;2;1;3;3;2;2;1;1;1;2;2;1;3;3;1;1;4; ; ; ; ;3
635cfc52-19b8-e68d-2d62-c87708af84cc;2023-02-01 16:11:59;4550864;FINALIZADO;30;C. Madrid;25;1;6;2;5;4;5;5;0;1; ;3; ; ; ; ;8; ; ; ; ; ; ; ;2; ;4;5; ; ; ; ; ; ; ; ; ;3;2;2;10;0;0;6;0;0; ;1;2; ; ; ; ; ; ;1;1;2;2;2;3;6;6;3;1;5;2;3;1;4; ;2;3; ; ; ; ; ; ;1;1;3;0;0;0;3;0;3;4;0;5;0;1;4;0;1;2; ; ; ; ;5; ;5; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;2;3;3;2;2;2;3;8;10;7;10;10;6;10;8;2;2;1;3;1;0;8;3;5;0;3;5;9;0;0;0;0;0;0;1;1;1;3;1;10;10;2;3;2;1;1;2;1;1;1;1;1;3;1;1;2;1;1;,738028169;0;3;2;3;3;3;2;1; ;1;1; ;1;1;1;2;2;1;0;2;3;3;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;0; ; ; ; ;1
77140272-c091-0ee2-6542-363f8d7e5b83;2023-02-01 16:08:37;4550865;FINALIZADO;30;C. Madrid;20;2;6;3;1;4;2;5;7; ; ;3; ; ; ;7;8; ; ; ; ; ; ; ; ;3; ; ; ;7;8; ; ; ; ; ; ;2;3;4;10;7;10;6;3;7;1;1;2; ; ; ; ; ; ;2;3;3;3;1;3;4;4;3;3;2;3;2;3;2; ; ;3; ; ; ;7; ; ;2;1;8;7;2;0;8;7;10;4;0;10;4;8;3;0;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;9;2;8;0;10;8;0;10;3;8;5;10;0;4;7;1;2;1;2;1;0;8;0;5;0;0;0;7;6;10;10;10;10;10;1;1;1;2;2;10;10;10;2;1;99;2;1;1;2;1;99;2;3;3;3;2;1;3;,738028169;0;2;1;3;3;3;2;3;1; ; ;1;1; ; ;2;2;1;1;1;2;2;1;1;1;3;3;1;1;3;3;3;2;1;3;2;3;1;1;2;7; ; ; ; ;4
6c96fd50-8504-e548-e760-c9bdc82097cf;2023-02-01 16:08:05;4550867;FINALIZADO;45;Canarias;21;2;6;5;1;2;3;5;4; ; ; ;4; ; ; ;8; ;10; ; ; ; ;1;2;3; ; ; ; ; ; ; ; ; ; ; ;3;3;8;9;9;7;6;1;8; ;1;2; ; ; ; ; ; ;1;3;2;2;3;2;3;2;1;4;3;3;3;2;3; ; ; ; ; ;6; ; ; ;2;2;9;8;10;8;9;9;8;10;6;9;6;5;7;8;8;3; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2;7;7;8;7;7;5;8;5;8;5;5;7;4;6;5;3;4;1;3;2;5;6;8;5;6;8;3;8;8;5;7;9;9;7;5;5;4;5;5;6;9;8;3;1;99;2;99;1;1;2;2;3;3;3;3;2;1;3;,738028169;0;2;1;3;4;1;2;2;1; ; ; ;1;1; ;3;2;2;0;3;3;3;0;2;2;3;3;3;3;3;3;3;3;2;3;2;2;3;3;3;12; ; ; ; ;4
ce076337-a019-7bd5-7607-572ca239f9d0;2023-02-01 16:04:46;4550868;FINALIZADO;36;Castilla y León;24;2;8;5;2;3;2;5;5; ;2;3; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;10;11; ; ; ;2;3;5;8;7;8;7;9;8;1;1; ; ; ;5; ; ; ;3;2;2;3;3;3;4;6;3;3;4;2;2;2;3; ;2;3; ; ; ; ; ; ;2;2;8;8;8;8;8;8;10;8;5;8;8;5;8;8;8;4; ; ; ; ;5; ;4; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2;8;8;5;5;8;8;8;8;8;8;8;9;8;8;5;4;3;3;4;4;5;7;5;5;3;4;3;5;0;8;7;7;7;8;1;1;1;5;1;8;5;8;4;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;,738028169;0;2;1;3;4;2;2;2;1;1;1;1;1;1;1;0;1;2;0;4;3;3;0;3;4;3;3;3;3;3;3;3;3;2;3;3;2;3;3;3;13; ; ; ; ;4
96b5653f-c715-7da0-c40f-519ebd0194d7;2023-02-01 16:08:04;4550870;FINALIZADO;11;Andalucía;29;1;8;1;3;2;4;4;5;1;2; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13; ;3;3;0;0;1;6;2;1;2; ; ;2;3; ; ; ; ; ;1;1;1;2;2;3;2;3;3;2;3;2;3;3;2; ;2;3; ; ; ; ; ; ;1;1;2;2;2;6;2;2;2;1;7;2;1;0;0;4;3;3; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ;2;5;3;6;7;0;4;6;8;9;6;7;7;9;8;8;2;3;3;2;1;0;1;2;7;0;2;0;0;0;1;3;1;0;4;2;2;1;3;2;4;1;0;3;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;,738028169;0;3;2;3;1;1;2;2;1;1;1;1;1;1;1;1;1;1;0;3;2;2;1;1;1;1;1;1;2;1;1;1;1;3;1;1;1;1;2;1;1; ; ; ; ;2
7b1b01de-c73d-18af-6aee-3530e6186c41;2023-02-01 16:07:41;4550871;FINALIZADO;3;C. Valenciana;27;1;2;1;2;5;5;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;99;1; ; ; ;5;6; ; ; ; ; ; ; ; ;2;3;0;1;2;1;2;3;3; ;1; ; ; ; ; ; ; ;1;5;1;2;2;2;5;6;3;3;2;2;2;4; ; ; ; ; ; ; ; ; ; ;4;2;2;9;2;2;2;6;4;6;2;3;0;2;0;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;5;5;5;5;5;5;5;5;6;5;4;3;5;5;5;2;4;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;2;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1,278846154;0;3;2;1;1;3;1;1; ; ;1;1;1; ;1;3;2;1;1;1;2;2;1;1;1;1;3;1;1;1;2;2;2;1;1;1;1;1;1;1;1; ; ; ; ;2
b45b82a3-0e52-9bff-2a93-b6701a479440;2023-02-01 16:10:00;4550872;FINALIZADO;14;Ceuta y Melilla;22;1;5;5;4;3;2;5;99; ;2; ; ; ; ; ; ;9; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13; ;3;9;6;7;6;99;99;5;5;4;1; ; ; ; ; ; ; ;9;9;9;2;2;3;9;6;3;3;4;9;2;4; ; ; ; ; ; ; ; ; ; ;4;4;0;2;0;0;3;0;3;0;0;0;2;0;3;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ;3;5;0;0;0;1;0;0;10;4;9;5;99;99;3;6;2;3;3;1;1;0;1;0;0;0;0;0;4;0;5;5;5;6;6;1;1;1;1;1;3;6;5;3;1;99;99;1;99;1;1;99;2;3;2;9;9;2;2;1,018018018;0;2;2;2;4;2;2;9;1; ; ;1; ;1; ;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0; ; ; ; ;1
946512ac-750d-1c1d-149c-264ea9e0664c;2023-02-01 16:03:41;4550874;FINALIZADO;40;Castilla y León;21;1;4;4;3;2;2;5;1; ; ; ;4; ; ;7;8; ; ; ; ; ; ; ; ; ; ; ; ;7;8; ; ; ; ; ; ;3;2;5;6;5;7;6;7;7;2; ; ;3; ;5; ; ; ;4;2;1;1;2;3;5;6;2;1;5;1;3;4; ; ; ; ; ; ; ; ; ; ;1;1;3;6;5;2;5;3;7;5;4;4;5;5;4;2;7;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ;2;5;5;4;5;8;6;6;8;6;5;6;1;8;8;7;2;2;2;3;2;0;0;0;0;0;2;0;4;0;3;5;3;4;4;1;1;1;1;1;3;4;2;2;1;1;1;1;1;1;1;1;2;2;2;3;2;3;3;1,018018018;0;2;2;2;2;1;2;1;1;1;1;1;1;1;1;0;1;1;0;4;3;3;0;2;2;1;2;2;1;2;1;3;2;2;2;2;2;2;1;3;2; ; ; ; ;3
427788b7-81b8-9027-0687-bc5cd8adda50;2023-02-01 16:04:16;4550875;FINALIZADO;48;C. Valenciana;25;2;7;3;2;3;4;9;7; ;2; ;4;5; ; ; ; ; ; ; ; ; ;1;2; ; ;5; ; ; ; ; ; ; ; ; ;2;3;6;8;8;8;9;3;5; ;1;2; ; ; ; ; ; ;3;3;3;3;2;3;3;5;3;1;5;1;3;4; ; ; ; ; ; ; ; ; ; ;3;1;5;6;2;2;5;2;7;5;5;8;4;6;3;0;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;8;7;7;8;10;8;5;6;7;7;8;8;9;8;8;2;2;1;2;1;2;0;6;0;0;2;0;6;2;0;3;0;0;0;1;1;1;3;2;5;7;5;5;1;1;1;1;1;1;1;1;2;3;3;3;3;1;2;,738028169;0;3;1;3;3;2;3;3;1;1;1;1;1;1;1;0;1;1;1;1;2;2;1;1;1;2;2;1;1;2;1;3;2;2;3;2;2;1;1;2;2; ; ; ; ;3
697705ed-4937-1c06-06dd-315c4e266272;2023-02-01 16:12:05;4550876;FINALIZADO;30;C. Madrid;29;2;7;1;3;2;4;10;7; ;2;3; ; ; ; ; ; ;10; ; ; ; ; ; ;3; ;5; ; ; ; ;10; ; ; ; ;1;1;2;10;3;3;3;3;2; ;1;2; ; ; ; ; ; ;1;2;2;2;2;3;1;5;2;1;4;3;2;3;2; ;2;3; ; ; ; ; ; ;1;1;0;7;4;2;3;1;1;3;6;5;3;2;3;5;8;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ;1;6;1;2;6;1;5;2;9;10;9;8;10;8;9;9;1;2;2;2;1;0;1;7;0;0;0;0;5;3;0;6;10;5;5;1;1;1;3;1;6;9;10;3;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;,738028169;0;3;1;3;1;1;3;3;1;1;1;1;1;1;1;0;1;1;0;2;2;2;1;1;1;1;3;2;1;1;1;1;1;2;2;1;1;1;2;3;2; ; ; ; ;3
aca925db-e435-3c5d-d8eb-118228276928;2023-02-01 16:22:15;4550877;FINALIZADO;37;Canarias;23;2;7;2;2;3;2;4;2; ; ;3; ; ; ;7; ; ;10; ; ; ; ; ;2;3; ; ; ;7; ; ; ; ; ; ; ;3;9;7;4;3;7;6;5;8;1;1;2; ; ; ; ; ; ;1;3;2;99;3;2;9;4;2;3;1;2;2;4; ; ; ; ; ; ; ; ; ; ;9;2;7;10;8;10;10;10;9;8;5;7;7;3;6;0;7;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9;8;2;1;1;9;6;0;7;2;8;4;8;4;6;6;1;1;1;2;1;0;5;5;0;0;0;0;0;0;0;4;0;4;2;1;1;1;4;1;8;5;5;4;1;1;99;1;1;1;2;1;3;2;1;3;2;2;3;,738028169;0;2;1;3;3;2;2;1;1;1; ;1;1;1;1;1;1;2; ; ;2;2;1;1;1;3;3;3;3;3;3;3;3;2;3;3;1;2;1;3;11; ; ; ; ;4
fb3b98ee-2940-86dd-4ade-ac1084233b0e;2023-02-01 16:04:33;4550879;FINALIZADO;25;Islas Baleares;27;1;7;2;3;3;3;5;5; ;2; ;4; ; ; ; ;9; ; ; ; ; ; ; ;3;4; ; ; ; ; ; ; ;12; ; ;3;2;6;6;8;9;3;7;5; ; ;2; ; ;5; ; ; ;2;3;2;3;2;2;2;5;2;2;4;1;3;3;2; ;2;3; ; ; ; ; ; ;1;1;9;5;5;7;3;7;6;2;4;6;2;2;8;7;6;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1;9;8;7;6;6;6;3;7;6;7;7;5;5;7;4;2;2;3;3;2;0;7;7;7;0;3;3;7;3;2;5;5;6;4;1;1;1;2;2;4;5;6;2;2;2;1;1;2;1;1;1;2;2;3;3;1;3;2;,738028169;0;3;2;3;3;2;2;2; ; ;1;1; ;1;1;3;2;1;0;2;3;3;0;2;2;3;2;2;3;1;3;2;1;2;2;1;1;3;3;2;5; ; ; ; ;3
